player_id,player_name_wk,player_display_name,position_wk,position_group,headshot_url_wk,recent_team,season,week_wk,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,team,position_r,depth_chart_position,jersey_number,status,player_name_r,first_name,last_name,birth_date,height,weight,college,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url_r,ngs_position,week_r,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,7,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,63.0,1,0.0,0.0,97.0,10.0,5.0,2.4370112,0,0.6494845,0.22222222,0.370229,0.59249365,0.0,12.3,18.3,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,8,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,34.0,0,0.0,0.0,45.0,16.0,1.0,-0.6224504,0,0.75555557,0.21428572,0.23076923,0.48296702,0.0,3.4,7.4,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,9,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,27.0,1,0.0,0.0,24.0,3.0,2.0,2.7869725,0,1.125,0.083333336,0.1764706,0.2485294,0.0,8.7,10.7,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,10,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,13,97.0,0,0.0,0.0,148.0,19.0,6.0,-1.418773,0,0.6554054,0.35135135,0.35491607,0.7754683,0.0,9.7,17.7,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,11,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,61.0,0,0.0,0.0,89.0,10.0,3.0,-3.5471845,0,0.6853933,0.2413793,0.37711865,0.626052,0.0,6.1,9.1,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,13,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-3.0,0,0.0,0.0,0.0,-2.369738,0,9,16,86.0,0,0.0,0.0,188.0,33.0,6.0,-5.910502,0,0.4574468,0.42105263,0.6527778,1.0885234,0.0,8.3,17.3,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,14,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,10,70.0,0,0.0,0.0,65.0,19.0,4.0,-2.4608529,0,1.0769231,0.27027026,0.22336769,0.5617628,0.0,7.0,12.0,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,15,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,53.0,1,0.0,0.0,39.0,14.0,3.0,7.0781274,0,1.3589743,0.1875,0.3611111,0.53402776,0.0,11.3,14.3,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,16,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,59.0,0,0.0,0.0,55.0,25.0,3.0,3.9942095,0,1.0727273,0.30769232,0.34591195,0.7036768,0.0,5.9,10.9,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,17,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,13,106.0,0,0.0,0.0,181.0,24.0,5.0,5.042266,0,0.58563536,0.37142858,0.41418764,0.8470742,0.0,10.6,17.6,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037238,D.London,Drake London,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",ATL,2024,18,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,10,18,187.0,2,0.0,0.0,258.0,37.0,7.0,10.814723,0,0.7248062,0.4864865,0.6172249,1.1617872,0.0,30.7,40.7,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,1,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,11.0,0,0.0,0.0,12.0,-1.0,1.0,-0.33578992,0,0.9166667,0.083333336,0.057692308,0.16538462,0.0,1.1,3.1,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,2,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,7.0,0,0.0,0.0,1.0,0.8848593,0,4,6,81.0,0,0.0,0.0,79.0,28.0,4.0,3.0625968,0,1.0253165,0.4,0.57246375,1.0007247,0.0,8.8,12.8,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,6,86.0,1,0.0,0.0,75.0,11.0,5.0,11.638864,0,1.1466666,0.26086956,0.41436464,0.6813596,0.0,14.6,20.6,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,4,REG,ATL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,10,87.0,0,0.0,0.0,76.0,39.0,5.0,-0.52824,0,1.1447369,0.2777778,0.39378238,0.6923143,0.0,8.7,16.7,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,5,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,10.0,0,0.0,0.0,48.0,1.0,1.0,-1.529172,0,0.20833333,0.125,0.11594203,0.2686594,0.0,1.0,3.0,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,6,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,1.0,1.0,5.0,0.0,0.0,-9.250458,0,1.0,0.02631579,0.01633987,0.050911594,0.0,-1.5,-0.5,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,8,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,14,107.0,0,0.0,0.0,156.0,34.0,5.0,-2.7469313,0,0.6858974,0.36842105,0.5693431,0.9511717,0.0,10.7,18.7,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037239,C.Olave,Chris Olave,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",NO,2024,9,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,13.0,0,0.0,0.0,4.0,9.0,1.0,1.1768675,0,3.25,0.035714287,0.021978023,0.06895605,0.0,1.3,2.3,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,1,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,13.0,0,0.0,0.0,1.0,0.8169167,0,5,9,121.0,1,0.0,0.0,127.0,63.0,3.0,3.8875663,0,0.9527559,0.32142857,0.6791444,0.9575439,0.0,19.4,24.4,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,2,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,15.0,0,0.0,0.0,1.0,0.88444215,0,5,11,79.0,0,0.0,0.0,129.0,23.0,2.0,-2.7974925,0,0.6124031,0.20754717,0.3394737,0.54895234,0.0,9.4,14.4,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,3,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-7.0,0,0.0,0.0,0.0,-1.3390595,0,1,3,9.0,0,0.0,0.0,68.0,14.0,1.0,-1.8467898,0,0.13235295,0.13636364,0.3756906,0.46752888,0.0,0.2,1.2,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,4,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,80.0,1,0.0,0.0,24.0,56.0,2.0,6.3913956,0,3.3333333,0.10526316,0.30379745,0.37055296,0.0,14.0,16.0,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,6,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,0.8237643,0,3,4,76.0,1,0.0,0.0,62.0,29.0,3.0,7.5450296,0,1.2258065,0.14814815,0.23308271,0.38538012,0.0,14.7,17.7,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,7,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-4.0,0,0.0,0.0,-5.0,1.0,0.0,-1.1401807,0,0.0,0.04,-0.028409092,0.040113635,0.0,-0.4,0.6,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,10,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,53.0,0,0.0,0.0,140.0,7.0,3.0,3.550534,0,0.37857142,0.20833333,0.5907173,0.7260021,0.0,5.3,8.3,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,11,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.5278889,0,4,6,124.0,1,0.0,0.0,70.0,74.0,5.0,6.754466,0,1.7714286,0.19354838,0.27131784,0.48024505,0.0,18.6,22.6,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,12,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,0.107016675,0,5,7,64.0,0,0.0,0.0,64.0,29.0,4.0,3.4595385,0,1.0,0.21212122,0.31840795,0.54106736,0.0,6.8,11.8,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,13,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,18.0,0,0.0,0.0,1.0,0.5147285,0,5,7,28.0,0,0.0,0.0,46.0,23.0,2.0,0.124422155,0,0.6086956,0.22580644,0.2090909,0.48507333,0.0,4.6,9.6,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
00-0037240,J.Williams,Jameson Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",DET,2024,14,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,80.0,0,0.0,0.0,69.0,35.0,3.0,1.7368697,0,1.1594203,0.2,0.3080357,0.515625,0.0,8.0,13.0,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
